product_test_dtl_id,test_parameter_name,test_code,standard_value_type,standard_value_from,standard_value_to
168000,"<p>IDENTIFICATION BY B, OPTICAL ROTATION</p>",MENTHOL-USP-16291,alphanumeric,-45° , -51°
168010,MELTING RANGE,MENTHOL-USP-16291,alphanumeric,41°, 44°
168445,HARDNESS IN KG/CM²,METFORMIN-TABLET-(LA-CHEMICO)-IP-16327,alphanumeric,NLT,4.0 KG/CM²
168447,<p>UNIFORMITY OF WEIGHT</p>,METFORMIN-TABLET-(LA-CHEMICO)-IP-16327,na,NULL,[± 5% OF AV. WT.]
168504,HEAVY METALS,METHACRYLIC-ACID-COPOLYMER-TYPE-C-USP-16334,alphanumeric,NMT,20 µg/g
168523,HEAVY METALS,METHACRYLIC-ACID-TYPE-C-(L-100-55)-USP-16336,alphanumeric,NMT,20 µg/g
168587,OPTICAL ROTATION,METHIONINE-USP-16342,alphanumeric,+22.4°, +24.7°
168697,MELTING POINT,METHYL-PARABEN-GENERAL-16353,alphanumeric,125°C , 128°C
168834,MELTING RANGE OR TEMPRATURE,METHYL-SULPHONYL-METHANE(CLEVUS)-USP-16363,alphanumeric,108.5°, 110.5°
168919,OPTICAL ROTATION,METHYLDOPA-IP-16371,alphanumeric,-1.10°, -1.23°
168950,OPTICAL ROTATION,"METHYLDOPA-TABLET-(JACKSON,-AMRITSAR)-IP-16374",alphanumeric,-0.98°, -1.09°
168941,OPTICAL ROTATION,METHYLDOPA-TABLET-IP-16373,alphanumeric,-0.98°, -1.09°
169285,<p>SPECIFIC OPTICAL ROTATION</p>,METOPROLOL-TARTRATE-IP-16407,alphanumeric,+7.0°, +10.0°
169407,<p>IDENTIFICATION A</p>,METRONIDAZOLE-BENZOATE-BP-16418,alphanumeric,99°C , 102°C
169378,<p>IDENTIFICATION A</p>,METRONIDAZOLE-BP-16416,alphanumeric,159°C , 163°C
169584,HARDNESS IN KG/CM²,METRONIDAZOLE-TABLET-(LA-CHEMICO)-IP-16433,na,NULL,NLT 4 KG/CM²
57013,Metsulfuron Methyl content (% by mass),METSULFURON-METHYL-20%-WP-FSSAI-5430,na,NULL,20± 5% of the nominal value
169620,AVERAGE WEIGHT OF 10 CONTAINERS,MICONAZOLE-CREAM-(KWALITY)-BP-16437,na,NULL,15.0 GM ± 9%
169896,.NET CONTENT PER BOTTLE,MICROSHIELD--4-GENERAL-16457,na,NULL,500ML PACK (505± 5ML/512.2?5 G)
169895,NET CONTENT PER BOTTLE,MICROSHIELD--4-GENERAL-16457,na,NULL,100ML PACK (105± 5ML/106.5?5 G)
169993,.FILL VOLUME,MICROSHIELD--T-HAND-CLEANSER-GENERAL-16463,na,NULL,5050 ± 50 ML
169992,FILL VALUME,MICROSHIELD--T-HAND-CLEANSER-GENERAL-16463,na,NULL,50 ± 5 ML
169991,TRICLOSAN CONTENT %W/W,MICROSHIELD--T-HAND-CLEANSER-GENERAL-16463,na,NULL,0.50 ±0.05%
169914,NET CONTENT PER BOTTLE,MICROSHIELD-HANDRUB-GENERAL-16459,na,NULL,50 ± 5 ML
169947,..NET CONTENT PER BOTTLE,MICROSHIELD-PVP-S-(POVIDONE-IODINE-ANTISEPTIC-SOLUTION)-GENERAL-16461,na,NULL,50 ± 25ML/5294 ± 26 G
169946,.NET CONTENT PER BOTTLE,MICROSHIELD-PVP-S-(POVIDONE-IODINE-ANTISEPTIC-SOLUTION)-GENERAL-16461,na,NULL,50±  5ML/533 ± 5 G
169945,NET CONTENT PER BOTTLE,MICROSHIELD-PVP-S-(POVIDONE-IODINE-ANTISEPTIC-SOLUTION)-GENERAL-16461,na,NULL,10±  5ML/111 ± 5 G
169968,.NET CONTENT PER BOTTLE,MICROSHIELD-PVP-S-(POVIDONE-IODINE-SURGICAL-HANDWASH)-GENERAL-16462,na,NULL,50±  5ML/533 ± 5 G
169967,NET CONTENT PER BOTTLE,MICROSHIELD-PVP-S-(POVIDONE-IODINE-SURGICAL-HANDWASH)-GENERAL-16462,na,NULL,10±  5ML/111 ± 5 G
170012,NET CONTENT PER BOTTLE,MICROSHIELD-TINCTURE-GENERAL-16464,na,NULL,50± 5 ML
170071,OPTICAL ROTATION,MIFEPRISTONE-IP-16470,alphanumeric,124° , 129°
170281,OPTICAL ROTATION,MIRTAZAPINE-IP-16489,alphanumeric,-0.10°, +0.10°
170377,LENGTH,MISOPROSTOL-TABLET-(200-MCG)-(THEON)-IP-16497,na,NULL,11.90 MM ±0.2 MM
170379,THICKNESS,MISOPROSTOL-TABLET-(200-MCG)-(THEON)-IP-16497,na,NULL,4.50 MM ±0.3 MM
170378,WIDTH,MISOPROSTOL-TABLET-(200-MCG)-(THEON)-IP-16497,na,NULL,6.90 MM ±0.2 MM
170455,LIMIT OF SULFUR DIOXIDE,MODIFIED-STARCH-GENERAL-16504,na,NULL,NMT 50 µg/g
170551,MICROBIAL LIMITS (TVC),MOLTEM-SUSPENSION-(PARACETAMOL-ORAL-SUSPENSION)-(KWALITY)-BP-16511,alphanumeric,NMT,10°CFU/GM
170576,<p>SPECIFIC OPTICAL ROTATION</p>,MOMETASONE-FUROATE-IP-16514,alphanumeric,+50°, +55°
170590,HEAVY METALS,MOMETASONE-FUROATE-USP-16515,alphanumeric,NMT,30 µg/g
170592,OPTICAL ROTATION,MOMETASONE-FUROATE-USP-16515,alphanumeric,+56°, +62°
63392,<p>Flash Point (Abel)</p>,MONOCROTOPHOS-36-%-SL(IS:8074-1990)-FSSAI-5902,na,NULL,Above 24.5°C
63393,Monocrotophos Content (% by mass),MONOCROTOPHOS-36-%-SL(IS:8074-1990)-FSSAI-5902,na,NULL,36 ±5% of the nominal value 
170641,<p>SPECIFIC OPTICAL ROTATION</p>,MONTELUKAST-SODIUM-IP-16520,alphanumeric,+95.0°, +106.0°
170688,DIAMETER,MONTELUKAST-TABLET-(THEON)-IP-16524,na,NULL,8.0 MM ± 0.2MM
170695,HARDNESS,MONTELUKAST-TABLET-(THEON)-IP-16524,alphanumeric,NLT,3.0 KG/CM²
170689,THICKNESS,MONTELUKAST-TABLET-(THEON)-IP-16524,na,NULL,3.90 MM ± 0.3MM
170783,<p>SPECIFIC OPTICAL ROTATION</p>,MOXIFLOXACIN-HYDROCHLORIDE-BP-16533,alphanumeric,-125°, 138°
171081,BACTERIAL COUNT,MULTIVITAMIN-DROPS-(KWALITY)-GENERAL-16554,na,NULL,NMT 10°CFU/GM
171082,FUNGAL COUNT,MULTIVITAMIN-DROPS-(KWALITY)-GENERAL-16554,na,NULL,NMT 10°CFU/GM
171190,<p>SPECIFIC OPTICAL ROTATION</p>,MUPIROCIN-IP-16561,alphanumeric,-17.0°, -21.0°
63888,Bellier Test (Turbidity temp.) ,MUSTARD-OIL-(CSD)-NABL-5945,na,NULL,23.0°C To 27.5°C
66288,Bellier Test (Turbidity temp.) ,MUSTARD-OIL-(FATTY-ACID)-NABL-6070,na,NULL,23.0°C To 27.5°C
39165,Bellier Test (Turbidity temp.) ,MUSTARD-OIL(FSSAI-2006)-FSSAI-4372,na,NULL,23.0°C To 27.5°C
171356,CONDDUCTIVITY,MYO-INOSITOL-(MACLEODS)-GENERAL-16572,alphanumeric,NMT,30.0 ?S CM²
171656,OPTICAL ROTATION,N-ACETYL-L-CYSTEINE-USP-16604,alphanumeric,+21°, +27°
171662,<p>SPECIFIC OPTICAL ROTATION</p>,N-ACETYL-L-CYSTTEINE-BP-16605,alphanumeric,+21°, +27°
50794,Distillation range,N-HEXANE--NABL-5018,na,NULL,NLT 95% distills at 67°C
172334,DISTILLATION RANGE,N-HEXANE-GENERAL-16670,alphanumeric,NLT,95% DISTILLES AT 67°C
171680,METHANOL,NADIFLOXACIN-(RESIDUE)-GENERAL-16606,alphanumeric,NMT,50°µg/g
171682,TOLUENE,NADIFLOXACIN-(RESIDUE)-GENERAL-16606,alphanumeric,NMT,890 µg/g
171681,ACETONITRILE,NADIFLOXACIN-(RESIDUE)-GENERAL-16606,alphanumeric,NMT,41°µg/g
171672,MELTING RANGE,NADIFLOXACIN-(RESIDUE)-GENERAL-16606,alphanumeric,243°C , 251°C
171708,<p>SPECIFIC OPTICAL ROTATION</p>,NANDROLONE-DECANOATE-IP-16609,alphanumeric,+32°, +36°
171736,<p>SPECIFIC OPTICAL ROTATION</p>,NANDROLONE-PHENYLPROPIONATE-IP-16613,alphanumeric,+48°, +51°
171791,<p>SPECIFIC OPTICAL ROTATION</p>,NAPROXCINOD-IP-16619,alphanumeric,+32.0°, +36.0°
171802,<p>SPECIFIC OPTICAL ROTATION</p>,NAPROXEN-IP-16620,alphanumeric,+59.0°, +62.0°
171848,<p>SPECIFIC OPTICAL ROTATION</p>,NATURAL-VITAMIN-E-GENERAL-16625,na,NULL,NLT- +24°
171865,HARDNESS IN KG/CM²,NBISACODYL-GASTRO-RESISTANT-TABLET-(LA-CHEMICO)-IP-16627,na,NULL,NLT 4 KG/CM²
59936,<p>Flash Point (Abel)</p>,NEEM-BASED-EC-CONTAINING-AZADIRACHTIN-0.03-%(IS:14300-1995)-FSSAI-5648,na,NULL,Above 24.5°C
60060,<p>Flash Point (Abel)</p>,NEEM-BASED-EC-CONTAINING-AZADIRACHTIN-0.15-%(IS:14300-1995)-FSSAI-5659,na,NULL,Above 24.5°C
55849,<p>Flash Point (Abel)</p>,NEEM-BASED-EC-CONTAINING-AZADIRACHTIN-1-%(IS:14300-1995)-NABL-5329,na,NULL,Above 24.5°C
171954,<p>SPECIFIC OPTICAL ROTATION</p>,NEOMYCIN-SULPHATE-IP-16637,alphanumeric,+53.5°, +59.0°
172106,<p>SPECIFIC OPTICAL ROTATION</p>,NETILMICIN-SULPHATE-IP-16649,alphanumeric,+88.0°, +96.0°
172352,MELTING RANGE,NIACINAMIDE-(NAXPAR)-GENERAL-16672,alphanumeric,128°, 131°
172342,MELTING RANGE,NIACINAMIDE-USP-16671,alphanumeric,128°, 131°
172382,<p>IDENTIFICATION A</p>,NIACINAMIDE/-NICOTINAMIDE-BP-16674,alphanumeric,128°, 131°C
172554,MELTING POINT,NIMESULIDE-BP-16692,na,NULL,ABOUT 149°C
172659,BACTERIAL ENDOTOXINS,NITROGLYCERIN-INJECTION------(DRUG-CODE-588)-USP-16703,alphanumeric,NMT,NMT 0.1 EU/µg
172671,BACTERIAL ENDOTOXINS,NITROGLYCERIN-INJECTION-(KWALITY)-USP-16704,alphanumeric,NMT,NMT 0.1 EU/µg
172682,BACTERIAL ENDOTOXINS,NITROGLYCERIN-INJECTION-(SAMARTH)-USP-16705,na,NULL,NMT 0.1 EU/µg
172649,BACTERIAL ENDOTOXINS,NITROGLYCERIN-INJECTION-USP-16702,alphanumeric,NMT,NMT 0.1 EU/µg
172875,<p>SPECIFIC OPTICAL ROTATION</p>,NORETHISTERONE-IP-16729,alphanumeric,-33.0°, -37°
172945,HARDNESS IN KG/CM²,NORFLOXACIN-TABLET-(LA-CHEMICO)-IP-16736,alphanumeric,NLT,3.0 KG/CM²
172947,<p>UNIFORMITY OF WEIGHT</p>,NORFLOXACIN-TABLET-(LA-CHEMICO)-IP-16736,na,NULL,[? 7.5% OF AV. WT.]
173107,<p>AVERAGE WEIGHT</p>,NUPHOS-500-INJECTION-(ZEE)-IP-16751,na,NULL,534.5 MG ± 10%
173108,<p>UNIFORMITY OF WEIGHT</p>,NUPHOS-500-INJECTION-(ZEE)-IP-16751,na,NULL,AVG. WT. ± 10%
173413,HARDNESS,O23-BOLUS-(AXEFENDOL-2200-BOLUS)-GENERAL-16781,alphanumeric,11, 13.0 KG/CM²
173818,..PARTICULATE CONTAMINATION,OFLOXACIN-INFUSION-(ACCULIFE)-IP-16820,alphanumeric,GREATER THAN EQUAL , 25°-MAX 60°PARTICLS PER CONTAINER
173817,.PARTICULATE CONTAMINATION,OFLOXACIN-INFUSION-(ACCULIFE)-IP-16820,alphanumeric,GREATER THAN EQUAL , 10°-MAX 600°PARTICLS PER CONTAINER
173927,HARDNESS,OFLOXACIN-TABLET-(KWALITY)-IP-16831,alphanumeric,NLT,6.0 KG/CM²
174228,COLD TEST,OMEGA-3-FATTY-ACID-GENERAL-16856,na,NULL,3h@0°C
174243,ARSENIC,OMEGA-3-FISH-OIL-USP-16857,alphanumeric,NMT,0.1 µg/g
174246,CADMIUM,OMEGA-3-FISH-OIL-USP-16857,alphanumeric,NMT,0.1 µg/g
174244,LEAD,OMEGA-3-FISH-OIL-USP-16857,alphanumeric,NMT,0.1 µg/g
174245,MERCURY,OMEGA-3-FISH-OIL-USP-16857,alphanumeric,NMT,0.1 µg/g
174721,HARDNESS,ONDANSETRON-ORALLY-DISINTEGRATING-TABLET-(BRD)-IP-16898,alphanumeric,NLT,2.0 KG/CM²
174719,<p>UNIFORMITY OF WEIGHT</p>,ONDANSETRON-ORALLY-DISINTEGRATING-TABLET-(BRD)-IP-16898,na,NULL,± 7.5% OF AVERAGE WEIGHT
174908,AVERAGE WEIGHT OF 10 SACHETS,ORAL-REHYDRATION-SALTS-(BP-07)-(KWALITY)-BP-16916,na,NULL,20.5 GM ± 10%
174914,MICROBIAL LIMIT (TVC),ORAL-REHYDRATION-SALTS-(BP-07)-(KWALITY)-BP-16916,alphanumeric,NMT,10°CFU/GM
174978,OPTICAL ROTATION,ORLISTAT-USP-16921,alphanumeric,-48°, -51°
175127,<p>SPECIFIC OPTICAL ROTATION</p>,OSELTAMIVIR-PHOSPHATE-IP-16937,alphanumeric,-42.0°, -48.0°
175236,MELTING RANGE,OXACEPROL-GENERAL-16947,alphanumeric,129.7°C , 131.7°C
175235,<p>SPECIFIC OPTICAL ROTATION</p>,OXACEPROL-GENERAL-16947,alphanumeric,-115.0°, -121.0°
175256,<p>SPECIFIC OPTICAL ROTATION</p>,OXACILLIN-SODIUM-IP-16948,alphanumeric,+196°, +212°
175286,OPTICAL ROTATION,OXALIPLATIN-USP-16950,alphanumeric,+74.5° , +78.0°
175391,MELTING POINT,OXETACAINE-BP-16959,alphanumeric,100,104°C
175517,CONGEALING TERMPERATURE,OXYBENZONE-(BENZOPHENONE-3)-USP-16969,alphanumeric,NLT,62.0°
175639,OXYTETRACYCLINE HCL.,OXYTETRACYCLINE-HCL.-IP-16983,alphanumeric,NLT,835.0 µg (ON ANHYDROUS BASIS)
175630,<p>SPECIFIC OPTICAL ROTATION</p>,OXYTETRACYCLINE-HCL.-IP-16983,alphanumeric,-188.0°, -200.0°
176012,AVERAGE WEIGHT OF FILLED CAPSULE,P21+M17-CAPSULE-SIKKIM-GENERAL-17016,na,NULL,319.0 MG ± 3%
176014,<p>UNIFORMITY OF WEIGHT</p>,P21+M17-CAPSULE-SIKKIM-GENERAL-17016,na,NULL,?10°OF AVG. NET CONTENT
176011,WEIGHT OF 20 EMPTY SHELL,P21+M17-CAPSULE-SIKKIM-GENERAL-17016,na,NULL,1.260°GM ±10%
176010,WEIGHT OF 20 FILLED CAPSULE,P21+M17-CAPSULE-SIKKIM-GENERAL-17016,na,NULL,6.380°GM ±3%
176456,<p>SPECIFIC OPTICAL ROTATION</p>,PACLITAXEL-IP-17069,alphanumeric,-49.0°, -55.0°
176584,HEAVY METALS,PAMABROM-USP-17077,alphanumeric,NMT,20 µg/g
176758,OPTICAL ROTATION,PANTOPRAZOLE-SODIUM-BP-17095,alphanumeric,-0.4° , +0.4°
176740,OPTICAL ROTATION,PANTOPRAZOLE-SODIUM-IP-17094,alphanumeric,-0.40°, +0.40°
176870,HARDNESS,PANTOPRAZOLE-TABLET-(GASTRO-RESISTANT-TABLET-40-MG)-(KWALITY)-IP-17105,alphanumeric,NLT,4.5 KG/CM²
176871,MICROBIAL LIMIT (TVC),PANTOPRAZOLE-TABLET-(GASTRO-RESISTANT-TABLET-40-MG)-(KWALITY)-IP-17105,alphanumeric,NMT,10°CFU/GM
176947,ADHESIVE STRENGTH,PAPER-PLASTER-SIZE-1-INCH-[5306][ESL]-GENERAL-17112,alphanumeric,NLT,11.0 GM/M²
176946,WIDTH,PAPER-PLASTER-SIZE-1-INCH-[5306][ESL]-GENERAL-17112,na,NULL,25.0 MM ±1.0
176955,ADHESIVE STRENGTH,PAPER-PLASTER-SIZE-2-INCH-[5308][ESL]-GENERAL-17113,alphanumeric,NLT,11.0 GM/M²
176954,WIDTH,PAPER-PLASTER-SIZE-2-INCH-[5308][ESL]-GENERAL-17113,na,NULL,25.0 MM ±1.0
176964,TENSILE STRENGTH WIDTH,PAPER-PLASTER-SIZE-3-INCH-[5310][ESL]-GENERAL-17114,alphanumeric,NLT,11.0 GM/M²
176962,WIDTH,PAPER-PLASTER-SIZE-3-INCH-[5310][ESL]-GENERAL-17114,na,NULL,75 MM ±1.0 MM
176940,TENSILE STRENGTH WIDTH,PAPER-PLASTER-SIZE-4-INCH-X-9.1-METER-[10574][ASL]-GENERAL-17111,alphanumeric,NLT,11.0 GM/M²
176972,TENSILE STRENGTH WIDTH,"PAPER-PLASTER,-PAPER-PLASTER-3-9-METER-LENGTH-3-INCH-WIDTH-[5310][ESL]-GENERAL-17115",alphanumeric,NLT,11.0 GM/M²
176970,WIDTH,"PAPER-PLASTER,-PAPER-PLASTER-3-9-METER-LENGTH-3-INCH-WIDTH-[5310][ESL]-GENERAL-17115",na,NULL,75.0 MM ±1.0 MM
176979,ADHESIVE STRENGTH,"PAPER-PLASTER,-PAPER-PLASTER2-9-METER-LENGTH-AND-1-INCH-WIDTH-[5306][ESL]-GENERAL-17116",alphanumeric,NLT,11.0 GM/M²
176978,WIDTH,"PAPER-PLASTER,-PAPER-PLASTER2-9-METER-LENGTH-AND-1-INCH-WIDTH-[5306][ESL]-GENERAL-17116",na,NULL,25.0 MM ±1.0 MM
176987,ADHESIVE STRENGTH,"PAPER-PLASTER,-PAPER-PLASTER2-9-METER-LENGTH-AND-2-INCH-WIDTH-[5308][ESL]-GENERAL-17117",alphanumeric,NLT,11.0 GM/M²
176986,WIDTH,"PAPER-PLASTER,-PAPER-PLASTER2-9-METER-LENGTH-AND-2-INCH-WIDTH-[5308][ESL]-GENERAL-17117",na,NULL,50.0 MM ±1.0
177160,MICROBIAL TESTS,PARACETAMOL-ORAL-SUSPENSION-(KWALITY)-IP-17130,alphanumeric,NMT,10 CFU/GM
177230,BACTERIAL COUNT,PARACETAMOL-SYRUP-(KWALITY)-BP-17137,na,NULL,NMT 10CFU/GM
177231,FUNGAL COUNT,PARACETAMOL-SYRUP-(KWALITY)-BP-17137,na,NULL,NMT 10°CFU/GM
177290,HARDNESS,PARACETAMOL-TABLET-(KWALITY)-BP-17143,na,NULL,NLT 8.0 KG/CM²
177296,MICROBIAL LIMITS (TVC),PARACETAMOL-TABLET-(KWALITY)-BP-17143,na,NULL,NMT 10 CFU/GM
177314,BACTERIAL COUNT,PARACETAMOL-TABLET-(KWALITY)-IP-17144,na,NULL,NMT 10 CFU/GM
177315,FUNGAL COUNT,PARACETAMOL-TABLET-(KWALITY)-IP-17144,na,NULL,NMT 10 CFU/GM
177303,DIAMETER,PARACETAMOL-TABLET-(KWALITY)-IP-17144,na,NULL,12.80 MM ±2%
177309,HARDNESS,PARACETAMOL-TABLET-(KWALITY)-IP-17144,na,NULL,NLT 2.0 KG/CM²
177304,THICKNESS,PARACETAMOL-TABLET-(KWALITY)-IP-17144,na,NULL,4.18 MM ±2%
41529,"Enterobacteriaceae,cfu/gm",PATANJALI-GLUCOSHAKTI-NABL-4547,na,NULL,10°
41530,"Total Fungal Count, cfu/gm",PATANJALI-GLUCOSHAKTI-NABL-4547,na,NULL,10°
177422,<p>NICKEL</p>,PEARLITOL-200-SD(MANNITOL-SPRY-DRIED)-USP-17155,alphanumeric,NMT,1.0 µg/gM
57949,Boiling Point ,PEG-300-NABL-5507,na,NULL,184 to 189°C
177485,<p>PH</p>,PEGYLATED-FILGRASTIM-INJECTION-GENERAL-17161,na,NULL,4.0 ±0.2
177486,PROTEIN CONCENTRATION,PEGYLATED-FILGRASTIM-INJECTION-GENERAL-17161,na,NULL,10.0 ± 1.0 MG/ML
63586,<p>Flash Point (Abel)</p>,PENDIMETHALIN-30%-EC(IS:12751-1989)-FSSAI-5913,na,NULL,Above 24.5°C
63588,Pendimethalin content (% by mass),PENDIMETHALIN-30%-EC(IS:12751-1989)-FSSAI-5913,na,NULL,30 ±5%  of the nominal value
177529,AVERAGE WEIGHT OF 10 CONTAINERS,PENICILLIN-BENZATHINE-INJECTABLE-(KWALITY)-USP-17166,na,NULL,2.045 GM ± 10%
177552,AVERAGE WEIGHT OF 10 CONTAINERS,PENICILLIN-G-SODIUM-INJECTION-(KWALITY)-USP-17168,na,NULL,3.0 GM ± 10%
177878,BACTERIAL COUNT,PHENOBARBITAL-ORAL-SOLUTION-(KWALITY)-USP-17196,na,NULL,NMT 10 CFU/GM
177879,FUNGAL COUNT,PHENOBARBITAL-ORAL-SOLUTION-(KWALITY)-USP-17196,na,NULL,NMT 10 CFU/GM
177957,MELTING POINT,PHENOXYBENZAMINE-HYDROCHLORIDE-BP-17204,alphanumeric,137.5°, 140.0°
40587,"<p>Flash Point, &deg;C</p>",PHENTHOATE-EC-(IS:8291-1976)-NABL-4475,na,NULL,Above 24.5°C
178038,<p>SPECIFIC OPTICAL ROTATION</p>,PHENYLEPHRINE-HYDROCHLORIDE-IP-17211,alphanumeric,-43.0°, -47.0°
178064,OPTICAL ROTATION,PHENYLEPHRINE-HYDROCHLORIDE-USP-17212,alphanumeric,-43.0°, -47.0°
41213,"Material retained on sieve active ingredient, (% by mass)",PHORATE-10%-CG-NABL-4530,na,NULL,10±5% of the nominal value
41210,<p>Phorate Content (% by mass)</p>,PHORATE-10%-CG-NABL-4530,na,NULL,10±5% of the nominal value
178285,AVERAGE WEIGHT OF 10 CONTAINERS,PIPERACILLIN-&-TAZOBACTAM-FOR-INJECTION-(KWALITY)-GENERAL-17236,na,NULL,4.799 GM ± 10%
178482,MICROBIAL LIMITS,PIPERAZINE-HYDRATE-LIQUID-(KWALITY)-GENERAL-17250,alphanumeric,NMT,10 CFU/GM
178662,CLOUD POINT (10°SOLUTION IN WATER),POLOXAMER-188-(KOLLIPHOR-P-188/LUTROL)-USP-17270,alphanumeric,NLT,100.0°C
178682,1-ETHYLENE OXIDE,POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-(HETERO)-USP-17272,alphanumeric,NMT,1.0 µg/mg
178683,2-PROPYLENE OXIDE,POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-(HETERO)-USP-17272,alphanumeric,NMT,5.0 µg/mg
178684,"3-1,4-DIOXAN",POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-(HETERO)-USP-17272,alphanumeric,NMT,5.0 µg/mg
178678,UNSATURATION,POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-(HETERO)-USP-17272,na,NULL,0.048 ± 0.017 mEq/g
178680,WEIGHT PERCENT OXYETHLENE,POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-(HETERO)-USP-17272,na,NULL,73.2 ± 1.7%
178667,UNSATURATION,POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-USP-17271,na,NULL,0.048 ± 0.017
178669,WEIGHT PERCENT OXYETHLENE,POLOXAMER-407-(KOLLIPHOR-P-407/LUTROL-F127)-USP-17271,na,NULL,73.2 ± 1.7%
178691,MELTING POINT,POLOXAMER-407-IP-(LUTROL-F127)-IP-17273,alphanumeric,ABLOUT,56.0°
178806,1-FREE ETHYLENE OXIDE,POLYETHYLENE-GLYCOL-400-(KABI)-USP-17283,alphanumeric,NMT,10 µg/g
178807,"2-1,4 DIOXANE",POLYETHYLENE-GLYCOL-400-(KABI)-USP-17283,alphanumeric,NMT,10 µg/g
178776,1-FREE ETHYLENE OXIDE,POLYETHYLENE-GLYCOL-400-USP-17281,alphanumeric,NMT,10 µg/g
178777,"2-1,4 DIOXANE",POLYETHYLENE-GLYCOL-400-USP-17281,alphanumeric,NMT,10 µg/g
178842,1-FREE ETHYLENE OXIDE,POLYETHYLENE-GLYCOL-4000-(USP/BP)-USP-17286,alphanumeric,NMT,10 µg/g
178843,"2-1,4 DIOXANE",POLYETHYLENE-GLYCOL-4000-(USP/BP)-USP-17286,alphanumeric,NMT,10 µg/g
178896,FREEZING POINT,POLYETHYLENE-GLYCOL-6000-(MACROGOL-6000)-IP-17290,alphanumeric,56? , 60°
178869,1-FREE ETHYLENE OXIDE,POLYETHYLENE-GLYCOL-6000-USP-17288,alphanumeric,NMT,10 µg/g
178870,"2-1,4 DIOXANE",POLYETHYLENE-GLYCOL-6000-USP-17288,alphanumeric,NMT,10 µg/g
179011,HEAVY METALS,POLYOXYL-35-CASTOR-OIL-(KOLLIPHOR)-USP-17305,alphanumeric,NMT,10 µg/gm
178976,CONGEALING RANGE,POLYOXYL-40-HYDROGENATED-CASTOR-OIL-USP-USP-17303,alphanumeric,16°C , 26°C
178995,CONGEALING TEMPERATURE,POLYOXYL-40-STEARATE-USP-17304,alphanumeric,37° , 47°
179039,BURST STRENGTH,POLYPROPYLENE-MESH-STERILE-15X15CM²POLYPROPYLENE-MESH-GENERAL-17309,alphanumeric,NLT,1.9 KG/CM²
179045,BURST STRENGTH,POLYPROPYLENE-MESH-STERILE-6X11-CM²[5293][ESL]-GENERAL-17310,alphanumeric,NLT,1.9 KG/CM²
50795,<p>Viscosity (mPas)</p>,POLYSORBATE-80-NABL-5019,na,NULL,About 40°mPas at 25°C
179285,1-CHLOROFORM,POLYVINYL-ALCOHOL-LIQUID-USP-17324,alphanumeric,NMT,60 µg/gm
179286,"2-1,4 DIOXANE",POLYVINYL-ALCOHOL-LIQUID-USP-17324,alphanumeric,NMT,380 µg/gm
179287,3-METHYLENE CHLORIDE,POLYVINYL-ALCOHOL-LIQUID-USP-17324,alphanumeric,NMT,60 µg/gm
179288,4-TRICHLOROETHYLENE,POLYVINYL-ALCOHOL-LIQUID-USP-17324,alphanumeric,NMT,80 µg/gm
179609,MELTING POINT,POTASSIUM-SORBATE-USP-17355,alphanumeric,ABOUT,270°C
179884,<p>AVERAGE WEIGHT</p>,POVIDONE-IODINE-OINTMENT-(KWALITY)-USP-17377,na,NULL,15 GM ± 9%
180025,DIAMETER,PRALIDOXIME-(PAM)-TABLET-(KWALITY)-USP-17394,na,NULL,10.13 MM ±3%
180033,MICROBIAL TEST (TVC),PRALIDOXIME-(PAM)-TABLET-(KWALITY)-USP-17394,na,NULL,NMT 10°CFU/GM
180026,THICKNESS,PRALIDOXIME-(PAM)-TABLET-(KWALITY)-USP-17394,na,NULL,4.90 MM 0°? 3%
180050,AVERAGE WEIGHT OF 10 CONTAINERS,PRALIDOXIME-CHLORIDE-INJECTION-(KWALITY)-IP-17396,na,NULL,510 MG ± 10%
180105,HEAVY METALS,PRAZIQUANTEL-USP-17401,alphanumeric,NMT,20 µg/g
180141,DIAMETER,PRAZOSIN-TABLET-(KWALITY)-IP-17405,na,NULL,8.0°MM ±2%
180148,HARDNESS,PRAZOSIN-TABLET-(KWALITY)-IP-17405,na,NULL,NLT 3.0 KG/CM²
180151,MICROBIAL LIMIT (TVC),PRAZOSIN-TABLET-(KWALITY)-IP-17405,na,NULL,NMT 10°CFU/GM
180142,THICKNESS,PRAZOSIN-TABLET-(KWALITY)-IP-17405,na,NULL,3.58 MM ±2%
180173,<p>SPECIFIC OPTICAL ROTATION</p>,PREDNISOLONE-BP-17408,alphanumeric,+113°, +119°
180187,<p>SPECIFIC OPTICAL ROTATION</p>,PREDNISOLONE-IP-17409,alphanumeric,+167°, +175°
180407,DIAMETER,PREGABALIN-SUSTAINED-RELEASE-TABLET-(THEON)-GENERAL-17427,na,NULL,9.60 MM ±0.2 MM
180408,THICKNESS,PREGABALIN-SUSTAINED-RELEASE-TABLET-(THEON)-GENERAL-17427,na,NULL,4.20 MM ±0.3 MM
